air_humidity_100,air_temperature_100,atm_pressure_main,num_of_resets,piezo_charge,piezo_temperature,chuva
55.0,23.02,9432.0,2.0,56167.0,22.0,0.0
60.0,22.38,9427.0,2.0,56101.0,21.0,0.0
58.0,22.08,9421.0,2.0,56036.0,21.0,0.0
45.0,25.1,9420.0,2.0,55969.0,21.0,0.0
48.0,23.92,9421.0,2.0,55898.0,23.0,0.0
47.0,24.52,9428.0,2.0,55832.0,21.0,0.2
44.0,26.28,9442.0,2.0,55758.0,24.0,0.0
37.0,29.6,9443.0,2.0,55673.0,27.0,0.0
40.0,27.86,9441.0,2.0,55576.0,30.0,0.0
34.0,30.98,9438.0,2.0,55479.0,31.0,0.0
34.0,31.12,9436.0,2.0,55373.0,33.0,0.0
45.0,28.56,9443.0,2.0,55258.0,34.0,0.0
82.0,21.5,9453.0,2.0,54999.0,24.0,0.0
85.0,20.88,9442.0,2.0,54877.0,20.0,0.0
85.0,21.24,9445.0,2.0,54807.0,21.0,0.0
85.0,21.36,9451.0,2.0,54741.0,21.0,0.0
84.0,21.52,9447.0,2.0,54674.0,21.0,0.0
81.0,21.52,9446.0,2.0,54608.0,21.0,0.0
84.0,20.48,9441.0,2.0,54546.0,20.0,0.0
87.0,20.34,9447.0,2.0,54486.0,19.0,0.0
86.0,20.24,9460.0,2.0,54426.0,19.0,0.0
88.0,19.74,9460.0,2.0,54367.0,19.0,0.0
89.0,19.52,9460.0,2.0,54308.0,18.0,0.0
89.0,19.6,9450.0,2.0,54251.0,18.0,0.0
88.0,19.56,9445.0,2.0,54194.0,18.0,0.0
88.0,19.32,9433.0,2.0,54137.0,18.0,0.0
91.0,18.82,9434.0,2.0,54081.0,18.0,0.0
89.0,18.9,9437.0,2.0,54027.0,17.0,0.0
94.0,17.8,9442.0,2.0,53974.0,17.0,0.0
93.0,18.38,9444.0,2.0,53923.0,16.0,0.0
83.0,20.94,9457.0,2.0,53866.0,18.0,0.0
74.0,24.04,9463.0,2.0,53800.0,21.0,0.0
71.0,24.58,9466.0,2.0,53719.0,26.0,0.0
67.0,25.6,9465.0,2.0,53636.0,26.0,0.0
60.0,27.2,9461.0,2.0,53547.0,28.0,0.0
50.0,30.34,9457.0,2.0,53440.0,32.0,0.0
47.0,30.02,9451.0,2.0,53330.0,34.0,0.0
49.0,29.86,9448.0,2.0,53230.0,32.0,0.0
52.0,28.96,9447.0,2.0,53134.0,30.0,0.0
60.0,26.56,9445.0,2.0,53044.0,28.0,0.0
67.0,24.38,9443.0,2.0,52960.0,26.0,0.0
73.0,22.82,9444.0,2.0,52886.0,23.0,0.0
75.0,21.64,9437.0,2.0,52820.0,21.0,0.0
80.0,20.86,9433.0,2.0,52757.0,20.0,0.0
84.0,20.2,9441.0,2.0,52696.0,19.0,0.0
84.0,20.58,9446.0,2.0,52636.0,19.0,0.0
87.0,20.02,9444.0,2.0,52574.0,19.0,0.0
87.0,20.0,9436.0,2.0,52516.0,18.0,0.0
91.0,19.04,9445.0,2.0,52460.0,18.0,0.0
92.0,19.08,9438.0,2.0,52401.0,18.0,0.0
93.0,18.96,9435.0,2.0,52344.0,18.0,0.0
96.0,18.8,9425.0,2.0,52262.0,18.0,0.0
96.0,18.68,9436.0,2.0,52204.0,18.0,0.0
96.0,19.34,9437.0,2.0,52110.0,18.0,0.0
94.0,19.96,9444.0,2.0,52052.0,18.0,0.0
97.0,19.46,9465.0,2.0,51792.0,19.0,0.0
96.0,20.52,9461.0,2.0,51531.0,19.0,0.0
91.0,21.36,9465.0,2.0,51464.0,21.0,0.0
90.0,21.52,9461.0,2.0,51379.0,21.0,0.0
92.0,20.96,9456.0,2.0,51303.0,20.0,0.0
86.0,24.96,9448.0,2.0,51236.0,22.0,0.0
62.0,27.58,9441.0,2.0,51133.0,32.0,0.0
57.0,29.24,9433.0,2.0,51039.0,30.0,0.0
59.0,27.68,9427.0,2.0,50941.0,31.0,0.0
63.0,26.08,9424.0,2.0,50852.0,28.0,0.0
58.0,27.78,9420.0,2.0,50770.0,26.0,0.0
76.0,22.46,9423.0,2.0,50691.0,25.0,0.0
82.0,22.52,9425.0,2.0,50626.0,21.0,0.0
90.0,21.0,9435.0,2.0,50563.0,20.0,0.0
87.0,21.28,9440.0,2.0,50502.0,20.0,0.0
90.0,19.36,9443.0,2.0,50440.0,19.0,0.0
94.0,18.7,9439.0,2.0,50385.0,18.0,0.0
94.0,17.76,9432.0,2.0,50331.0,17.0,0.0
92.0,17.54,9428.0,2.0,50279.0,16.0,0.0
93.0,16.8,9425.0,2.0,50228.0,16.0,0.0
95.0,17.14,9423.0,2.0,50178.0,16.0,0.0
92.0,17.34,9428.0,2.0,50127.0,16.0,0.0
93.0,17.34,9433.0,2.0,50078.0,16.0,0.0
85.0,19.56,9439.0,2.0,50024.0,16.0,0.0
74.0,22.78,9443.0,2.0,49961.0,20.0,0.0
59.0,26.48,9445.0,2.0,49876.0,27.0,0.0
48.0,30.24,9444.0,2.0,49772.0,32.0,0.0
42.0,32.42,9440.0,2.0,49641.0,38.0,0.0
42.0,32.04,9435.0,2.0,49518.0,38.0,0.0
43.0,32.22,9428.0,2.0,49397.0,37.0,0.0
37.0,34.16,9414.0,2.0,49278.0,37.0,0.0
36.0,33.66,9404.0,2.0,49153.0,38.0,0.0
39.0,32.26,9395.0,2.0,49037.0,36.0,0.0
55.0,27.78,9398.0,2.0,48925.0,31.0,0.0
87.0,20.92,9405.0,2.0,48790.0,23.0,0.0
86.0,20.44,9421.0,2.0,48709.0,20.0,0.0
85.0,19.28,9424.0,2.0,48649.0,18.0,0.0
87.0,19.64,9421.0,2.0,48592.0,18.0,0.0
86.0,19.48,9425.0,2.0,48536.0,18.0,0.0
83.0,18.84,9427.0,2.0,48480.0,17.0,0.0
87.0,17.36,9423.0,2.0,48428.0,16.0,0.0
91.0,16.9,9417.0,2.0,48379.0,15.0,0.0
94.0,16.0,9416.0,2.0,48330.0,15.0,0.0
94.0,16.38,9418.0,2.0,48282.0,15.0,0.0
96.0,16.38,9415.0,2.0,48233.0,15.0,0.0
96.0,16.18,9418.0,2.0,48184.0,15.0,0.0
94.0,16.82,9421.0,2.0,48136.0,15.0,0.0
83.0,20.22,9425.0,2.0,48083.0,17.0,0.0
65.0,24.74,9431.0,2.0,48018.0,21.0,0.0
59.0,26.82,9436.0,2.0,47935.0,27.0,0.0
56.0,28.78,9440.0,2.0,47837.0,31.0,0.0
42.0,32.24,9435.0,2.0,47720.0,35.0,0.0
37.0,33.92,9429.0,2.0,47594.0,39.0,0.0
34.0,34.46,9422.0,2.0,47462.0,40.0,0.0
32.0,34.38,9408.0,2.0,47331.0,40.0,0.0
27.0,34.6,9397.0,2.0,47205.0,38.0,0.0
27.0,33.08,9392.0,2.0,47082.0,36.0,0.0
25.0,33.26,9387.0,2.0,46967.0,36.0,0.0
28.0,32.22,9384.0,2.0,46860.0,34.0,0.0
44.0,26.94,9387.0,2.0,46764.0,29.0,0.0
52.0,24.62,9398.0,2.0,46689.0,24.0,0.0
56.0,23.54,9405.0,2.0,46622.0,22.0,0.0
63.0,22.68,9411.0,2.0,46553.0,21.0,0.0
70.0,21.28,9411.0,2.0,46490.0,20.0,0.0
75.0,20.4,9408.0,2.0,46429.0,19.0,0.0
77.0,19.84,9404.0,2.0,46371.0,19.0,0.0
70.0,20.82,9400.0,2.0,46313.0,18.0,0.0
79.0,18.94,9399.0,2.0,46256.0,18.0,9.2
72.0,20.58,9402.0,2.0,46201.0,17.0,4.0
72.0,20.58,9404.0,2.0,46144.0,18.0,0.0
79.0,19.84,9412.0,2.0,46088.0,18.0,0.0
67.0,24.52,9421.0,2.0,46028.0,19.0,0.4
60.0,26.42,9427.0,2.0,45950.0,25.0,0.0
57.0,28.0,9429.0,2.0,45857.0,29.0,0.0
51.0,29.82,9427.0,2.0,45754.0,32.0,0.0
45.0,31.76,9422.0,2.0,45632.0,36.0,0.0
36.0,34.68,9414.0,2.0,45506.0,38.0,0.0
36.0,34.42,9408.0,2.0,45371.0,40.0,0.0
28.0,37.28,9398.0,2.0,45239.0,40.0,0.0
25.0,37.78,9384.0,2.0,45096.0,42.0,0.0
26.0,35.76,9374.0,2.0,44954.0,40.0,0.2
27.0,36.16,9370.0,2.0,44826.0,38.0,0.0
33.0,33.44,9372.0,2.0,44709.0,36.0,0.0
51.0,28.18,9382.0,2.0,44610.0,31.0,0.0
59.0,25.36,9394.0,2.0,44527.0,25.0,0.0
63.0,24.1,9402.0,2.0,44455.0,23.0,0.0
64.0,23.96,9408.0,2.0,44384.0,22.0,0.0
66.0,23.12,9415.0,2.0,44317.0,22.0,0.0
72.0,22.08,9418.0,2.0,44253.0,21.0,0.0
73.0,21.9,9416.0,2.0,44190.0,20.0,0.0
80.0,21.18,9412.0,2.0,44129.0,20.0,0.0
82.0,20.62,9402.0,2.0,44063.0,19.0,0.0
73.0,22.2,9394.0,2.0,43973.0,19.0,0.0
76.0,22.14,9407.0,2.0,43897.0,20.0,0.0
75.0,22.34,9417.0,2.0,43826.0,20.0,0.0
68.0,24.62,9424.0,2.0,43753.0,22.0,0.0
54.0,28.7,9427.0,2.0,43671.0,26.0,0.0
51.0,30.2,9430.0,2.0,43574.0,30.0,0.0
46.0,32.64,9431.0,2.0,43466.0,34.0,0.0
39.0,34.94,9429.0,2.0,43340.0,36.0,0.0
39.0,34.84,9423.0,2.0,43209.0,39.0,0.0
57.0,28.42,9423.0,2.0,43045.0,33.0,0.0
55.0,27.16,9420.0,2.0,42867.0,31.0,0.0
55.0,26.74,9424.0,2.0,42734.0,29.0,0.0
57.0,25.72,9419.0,2.0,42640.0,28.0,0.0
53.0,26.38,9407.0,2.0,42554.0,26.0,0.0
56.0,25.24,9410.0,2.0,42475.0,25.0,0.0
62.0,23.12,9405.0,2.0,42401.0,24.0,0.0
69.0,21.74,9411.0,2.0,42336.0,20.0,0.0
73.0,20.84,9412.0,2.0,42275.0,19.0,0.0
78.0,19.48,9414.0,2.0,42216.0,18.0,0.0
86.0,18.0,9412.0,2.0,42162.0,17.0,0.0
87.0,18.7,9414.0,2.0,42109.0,16.0,0.0
90.0,17.86,9414.0,2.0,42056.0,17.0,0.0
90.0,18.56,9412.0,2.0,42003.0,16.0,0.0
92.0,17.82,9412.0,2.0,41949.0,17.0,0.0
90.0,18.78,9412.0,2.0,41895.0,17.0,0.0
89.0,19.18,9414.0,2.0,41840.0,17.0,0.0
89.0,19.04,9416.0,2.0,41786.0,18.0,0.0
81.0,21.54,9426.0,2.0,41727.0,19.0,0.0
66.0,23.92,9427.0,2.0,41656.0,23.0,0.0
50.0,28.9,9428.0,2.0,41568.0,27.0,0.0
39.0,32.26,9426.0,2.0,41461.0,34.0,0.0
35.0,33.98,9419.0,2.0,41335.0,37.0,0.0
33.0,36.14,9416.0,2.0,41206.0,39.0,0.0
34.0,35.86,9404.0,2.0,41073.0,40.0,0.0
35.0,35.18,9396.0,2.0,40944.0,39.0,0.0
39.0,33.48,9387.0,2.0,40821.0,37.0,0.0
39.0,33.82,9378.0,2.0,40694.0,37.0,0.0
41.0,32.64,9369.0,2.0,40584.0,34.0,0.0
46.0,30.46,9372.0,2.0,40480.0,33.0,0.0
56.0,27.56,9379.0,2.0,40388.0,29.0,0.0
62.0,26.02,9390.0,2.0,40306.0,25.0,0.0
70.0,24.64,9391.0,2.0,40232.0,24.0,0.0
72.0,23.68,9393.0,2.0,40158.0,23.0,0.0
76.0,22.78,9396.0,2.0,40091.0,22.0,0.0
74.0,22.86,9393.0,2.0,40024.0,22.0,0.0
79.0,21.52,9393.0,2.0,39959.0,21.0,0.0
82.0,20.44,9387.0,2.0,39898.0,19.0,0.0
83.0,19.78,9387.0,2.0,39840.0,19.0,0.0
87.0,18.66,9392.0,2.0,39784.0,18.0,0.0
88.0,18.18,9395.0,2.0,39730.0,17.0,0.0
87.0,18.72,9399.0,2.0,39678.0,17.0,0.0
69.0,23.76,9403.0,2.0,39618.0,19.0,0.0
54.0,27.16,9402.0,2.0,39539.0,26.0,0.0
42.0,30.98,9406.0,2.0,39439.0,31.0,0.0
37.0,32.62,9401.0,2.0,39319.0,37.0,0.0
33.0,34.26,9397.0,2.0,39177.0,40.0,0.0
32.0,34.68,9391.0,2.0,39038.0,42.0,0.0
28.0,35.92,9381.0,2.0,38893.0,43.0,0.0
25.0,37.78,9372.0,2.0,38759.0,40.0,0.0
26.0,36.7,9361.0,2.0,38617.0,42.0,0.0
30.0,35.2,9357.0,2.0,38477.0,39.0,0.0
30.0,33.62,9354.0,2.0,38354.0,37.0,0.0
34.0,31.62,9355.0,2.0,38245.0,34.0,0.0
42.0,28.74,9360.0,2.0,38148.0,31.0,0.0
51.0,25.84,9371.0,2.0,38062.0,27.0,0.0
45.0,25.98,9380.0,2.0,37985.0,25.0,0.0
47.0,24.56,9385.0,2.0,37908.0,23.0,0.0
49.0,23.8,9386.0,2.0,37838.0,23.0,0.0
52.0,22.62,9385.0,2.0,37769.0,22.0,0.0
54.0,22.44,9395.0,2.0,37701.0,22.0,0.0
56.0,22.28,9378.0,2.0,37637.0,21.0,0.0
58.0,22.34,9370.0,2.0,37569.0,21.0,0.0
76.0,21.22,9375.0,2.0,37507.0,20.0,0.0
85.0,20.84,9382.0,2.0,37446.0,20.0,0.0
88.0,20.16,9382.0,2.0,37365.0,19.0,0.0
94.0,19.34,9395.0,2.0,37162.0,18.0,0.0
96.0,18.7,9411.0,2.0,36608.0,18.0,0.0
96.0,19.14,9411.0,2.0,36375.0,18.0,0.0
95.0,19.24,9422.0,2.0,36169.0,19.0,0.0
92.0,19.76,9411.0,2.0,35989.0,19.0,0.0
92.0,20.44,9403.0,2.0,35851.0,20.0,0.0
91.0,20.58,9389.0,2.0,35786.0,21.0,0.0
91.0,20.14,9385.0,2.0,35678.0,20.0,0.0
94.0,19.58,9390.0,2.0,35336.0,19.0,0.0
94.0,19.18,9383.0,2.0,35276.0,19.0,0.0
95.0,18.02,9393.0,2.0,34915.0,18.0,0.0
94.0,17.6,9390.0,2.0,34763.0,17.0,0.0
96.0,17.54,9391.0,2.0,34709.0,17.0,0.0
96.0,17.14,9380.0,2.0,34652.0,16.0,0.0
96.0,16.88,9408.0,2.0,34601.0,16.0,0.0
96.0,17.16,9412.0,2.0,34549.0,16.0,0.0
95.0,16.86,9415.0,2.0,34497.0,16.0,0.0
97.0,15.88,9411.0,2.0,34447.0,15.0,0.0
98.0,15.4,9413.0,2.0,34400.0,14.0,0.0
95.0,16.22,9411.0,2.0,34353.0,14.0,0.0
96.0,16.06,9410.0,2.0,34304.0,15.0,0.0
97.0,15.5,9407.0,2.0,34255.0,14.0,0.0
97.0,15.56,9409.0,2.0,34209.0,14.0,0.0
95.0,15.52,9414.0,2.0,34164.0,14.0,0.0
81.0,19.78,9417.0,2.0,34113.0,15.0,0.0
74.0,22.38,9423.0,2.0,34052.0,19.0,0.0
68.0,22.38,9430.0,2.0,33979.0,24.0,0.0
59.0,25.24,9430.0,2.0,33893.0,27.0,0.0
52.0,25.98,9428.0,2.0,33790.0,32.0,0.0
46.0,27.78,9425.0,2.0,33678.0,34.0,0.0
50.0,26.42,9421.0,2.0,33574.0,33.0,0.0
45.0,27.4,9415.0,2.0,33465.0,34.0,0.0
42.0,29.34,9409.0,2.0,33364.0,32.0,0.0
39.0,27.48,9405.0,2.0,33255.0,33.0,0.0
43.0,26.16,9406.0,2.0,33169.0,27.0,0.0
49.0,24.94,9408.0,2.0,33086.0,27.0,0.0
65.0,21.52,9414.0,3.0,65533.0,22.0,0.0
69.0,19.88,9419.0,3.0,65468.0,19.0,0.0
70.0,19.44,9426.0,3.0,65413.0,17.0,0.0
78.0,17.8,9433.0,3.0,65360.0,16.0,0.0
82.0,17.0,9432.0,3.0,65309.0,15.0,0.0
88.0,15.54,9430.0,3.0,65260.0,14.0,0.0
85.0,15.86,9429.0,3.0,65214.0,14.0,0.0
78.0,17.38,9428.0,3.0,65167.0,14.0,0.0
80.0,17.06,9429.0,3.0,65118.0,15.0,0.0
82.0,16.38,9432.0,3.0,65070.0,14.0,0.0
86.0,15.54,9439.0,3.0,65023.0,14.0,0.0
86.0,15.66,9443.0,3.0,64981.0,14.0,0.0
75.0,18.98,9453.0,3.0,64932.0,15.0,0.0
63.0,21.32,9459.0,3.0,64869.0,20.0,0.0
55.0,22.68,9460.0,3.0,64793.0,24.0,0.0
48.0,25.7,9458.0,3.0,64702.0,28.0,0.0
43.0,27.76,9454.0,3.0,64595.0,33.0,0.0
35.0,31.16,9446.0,3.0,64472.0,37.0,0.0
27.0,32.28,9439.0,3.0,64340.0,39.0,0.0
32.0,28.78,9434.0,3.0,64214.0,38.0,0.0
29.0,30.86,9424.0,3.0,64090.0,37.0,0.0
30.0,30.64,9417.0,3.0,63966.0,37.0,0.0
36.0,27.0,9414.0,3.0,63862.0,32.0,0.0
33.0,28.6,9416.0,3.0,63778.0,27.0,0.0
45.0,24.1,9420.0,3.0,63688.0,26.0,0.0
53.0,21.74,9423.0,3.0,63597.0,21.0,0.0
56.0,20.52,9427.0,3.0,63538.0,18.0,0.0
58.0,19.94,9432.0,3.0,63481.0,18.0,0.0
73.0,17.74,9431.0,3.0,63426.0,17.0,0.0
78.0,16.5,9426.0,3.0,63374.0,15.0,0.0
84.0,15.1,9423.0,3.0,63326.0,14.0,0.0
80.0,15.82,9420.0,3.0,63279.0,14.0,0.0
74.0,16.72,9423.0,3.0,63233.0,13.0,0.0
76.0,16.68,9424.0,3.0,63185.0,14.0,0.0
79.0,16.66,9431.0,3.0,63139.0,14.0,0.0
78.0,17.18,9439.0,3.0,63094.0,14.0,0.0
66.0,20.68,9449.0,3.0,63041.0,17.0,0.0
58.0,23.44,9457.0,3.0,62974.0,22.0,0.0
53.0,24.56,9458.0,3.0,62894.0,26.0,0.0
45.0,27.12,9459.0,3.0,62802.0,29.0,0.0
40.0,29.24,9455.0,3.0,62693.0,34.0,0.0
42.0,27.42,9448.0,3.0,62575.0,36.0,0.0
33.0,30.5,9439.0,3.0,62468.0,33.0,0.0
29.0,32.28,9433.0,3.0,62361.0,33.0,0.0
30.0,30.54,9423.0,3.0,62238.0,37.0,0.0
21.0,32.9,9418.0,3.0,62118.0,37.0,0.0
23.0,31.62,9416.0,3.0,61999.0,36.0,0.0
28.0,29.72,9421.0,3.0,61895.0,32.0,0.0
42.0,24.04,9426.0,3.0,61803.0,27.0,0.0
48.0,22.18,9434.0,3.0,61722.0,22.0,0.0
47.0,22.44,9441.0,3.0,61660.0,20.0,0.0
50.0,21.74,9446.0,3.0,61598.0,19.0,0.0
62.0,19.58,9449.0,3.0,61541.0,18.0,0.0
71.0,17.9,9447.0,3.0,61487.0,17.0,0.0
82.0,15.94,9442.0,3.0,61437.0,15.0,0.0
75.0,16.82,9439.0,3.0,61389.0,14.0,0.0
80.0,15.94,9439.0,3.0,61341.0,14.0,0.0
69.0,18.52,9444.0,3.0,61293.0,15.0,0.0
73.0,17.72,9452.0,3.0,61241.0,16.0,0.0
79.0,16.36,9461.0,3.0,61194.0,15.0,0.0
66.0,21.22,9468.0,3.0,61141.0,16.0,0.0
58.0,24.18,9473.0,3.0,61072.0,22.0,0.0
49.0,26.26,9475.0,3.0,60987.0,27.0,0.0
43.0,28.8,9475.0,3.0,60887.0,31.0,0.0
38.0,30.7,9473.0,3.0,60775.0,35.0,0.0
32.0,32.2,9467.0,3.0,60653.0,37.0,0.0
25.0,35.08,9461.0,3.0,60519.0,40.0,0.0
24.0,35.28,9452.0,3.0,60382.0,41.0,0.0
28.0,31.56,9446.0,3.0,60257.0,38.0,0.0
31.0,30.84,9443.0,3.0,60151.0,33.0,0.0
28.0,32.24,9440.0,3.0,60049.0,31.0,0.0
28.0,32.58,9441.0,3.0,59942.0,33.0,0.0
41.0,27.08,9444.0,3.0,59847.0,29.0,0.0
55.0,23.4,9450.0,3.0,59766.0,24.0,0.0
58.0,22.2,9456.0,3.0,59701.0,21.0,0.2
63.0,20.64,9461.0,3.0,59641.0,19.0,1.2
69.0,19.38,9461.0,3.0,59583.0,18.0,0.0
70.0,18.8,9457.0,3.0,59528.0,17.0,0.0
71.0,18.64,9454.0,3.0,59474.0,17.0,0.0
66.0,19.22,9454.0,3.0,59423.0,16.0,0.0
66.0,19.52,9452.0,3.0,59369.0,17.0,0.0
68.0,18.92,9457.0,3.0,59315.0,17.0,0.0
68.0,18.18,9462.0,3.0,59263.0,16.0,0.0
72.0,18.16,9469.0,3.0,59214.0,16.0,0.0
63.0,21.66,9478.0,3.0,59158.0,18.0,0.0
57.0,23.88,9487.0,3.0,59089.0,22.0,0.0
54.0,24.98,9490.0,3.0,59007.0,26.0,0.0
45.0,26.78,9491.0,3.0,58911.0,30.0,0.0
44.0,27.58,9487.0,3.0,58804.0,33.0,0.0
36.0,31.1,9481.0,3.0,58682.0,37.0,0.0
32.0,31.62,9475.0,3.0,58556.0,38.0,0.0
29.0,32.42,9466.0,3.0,58426.0,39.0,0.0
27.0,33.34,9460.0,3.0,58294.0,39.0,0.0
26.0,33.12,9453.0,3.0,58163.0,39.0,0.0
27.0,32.72,9448.0,3.0,58040.0,37.0,0.0
28.0,32.12,9448.0,3.0,57929.0,34.0,0.0
38.0,27.22,9450.0,3.0,57834.0,29.0,0.0
41.0,25.14,9453.0,3.0,57758.0,24.0,0.0
45.0,23.64,9457.0,3.0,57689.0,22.0,0.0
48.0,22.34,9464.0,3.0,57626.0,20.0,0.0
46.0,22.94,9469.0,3.0,57563.0,20.0,0.0
48.0,22.34,9467.0,3.0,57500.0,20.0,0.0
52.0,21.56,9465.0,3.0,57438.0,19.0,0.0
55.0,21.08,9462.0,3.0,57378.0,19.0,0.0
58.0,20.5,9462.0,3.0,57320.0,18.0,0.0
62.0,19.38,9462.0,3.0,57264.0,17.0,0.0
68.0,18.08,9468.0,3.0,57211.0,16.0,0.0
69.0,18.42,9473.0,3.0,57161.0,16.0,0.0
57.0,22.14,9483.0,3.0,57105.0,17.0,0.0
50.0,23.84,9491.0,3.0,57034.0,23.0,0.0
43.0,25.62,9493.0,3.0,56949.0,27.0,0.0
37.0,28.32,9490.0,3.0,56850.0,31.0,0.0
36.0,29.28,9485.0,3.0,56739.0,34.0,0.0
31.0,32.4,9480.0,3.0,56616.0,37.0,0.0
31.0,33.62,9474.0,3.0,56481.0,40.0,0.0
30.0,34.66,9465.0,3.0,56342.0,41.0,0.0
29.0,35.34,9455.0,3.0,56204.0,41.0,0.0
30.0,34.46,9444.0,3.0,56068.0,40.0,0.0
33.0,33.98,9440.0,3.0,55944.0,37.0,0.0
31.0,34.86,9436.0,3.0,55827.0,36.0,0.0
44.0,29.28,9439.0,3.0,55725.0,32.0,0.0
52.0,26.6,9443.0,3.0,55643.0,26.0,0.0
60.0,24.04,9448.0,3.0,55570.0,23.0,0.0
57.0,24.78,9450.0,3.0,55501.0,22.0,0.0
54.0,25.24,9452.0,3.0,55429.0,23.0,0.0
60.0,23.8,9449.0,3.0,55359.0,22.0,0.0
61.0,23.88,9444.0,3.0,55292.0,22.0,0.0
66.0,22.66,9445.0,3.0,55224.0,21.0,0.0
66.0,22.92,9447.0,3.0,55162.0,20.0,0.0
69.0,22.14,9448.0,3.0,55098.0,21.0,0.0
71.0,21.8,9453.0,3.0,55036.0,20.0,0.0
73.0,21.4,9464.0,3.0,54977.0,19.0,0.0
59.0,25.56,9472.0,3.0,54911.0,21.0,0.0
47.0,27.72,9477.0,3.0,54828.0,27.0,0.0
45.0,29.3,9476.0,3.0,54732.0,30.0,0.0
45.0,30.2,9474.0,3.0,54625.0,33.0,0.0
40.0,32.82,9469.0,3.0,54508.0,35.0,0.0
36.0,34.3,9459.0,3.0,54379.0,38.0,0.0
32.0,35.28,9451.0,3.0,54246.0,39.0,0.0
32.0,35.92,9441.0,3.0,54113.0,39.0,0.0
28.0,37.0,9434.0,3.0,53979.0,39.0,0.0
29.0,36.3,9426.0,3.0,53842.0,41.0,1.6
33.0,33.88,9422.0,3.0,53713.0,38.0,0.8
32.0,34.66,9417.0,3.0,53600.0,34.0,0.0
41.0,29.54,9418.0,3.0,53496.0,32.0,0.0
46.0,27.06,9423.0,3.0,53411.0,27.0,0.0
48.0,27.3,9431.0,3.0,53333.0,25.0,0.0
49.0,25.92,9436.0,3.0,53255.0,25.0,0.0
61.0,24.94,9440.0,3.0,53182.0,23.0,0.0
59.0,24.28,9438.0,3.0,53110.0,23.0,0.0
54.0,24.88,9430.0,3.0,53041.0,22.0,0.0
59.0,23.26,9426.0,3.0,52973.0,22.0,0.0
59.0,22.04,9423.0,3.0,52908.0,21.0,0.0
64.0,21.8,9426.0,3.0,52846.0,19.0,0.0
66.0,21.26,9433.0,3.0,52786.0,19.0,0.0
75.0,20.4,9437.0,3.0,52728.0,19.0,0.0
54.0,26.66,9442.0,3.0,52662.0,21.0,0.0
46.0,29.48,9456.0,3.0,52575.0,28.0,0.0
44.0,30.6,9457.0,3.0,52475.0,31.0,0.0
43.0,31.58,9455.0,3.0,52368.0,33.0,0.0
40.0,32.64,9450.0,3.0,52254.0,35.0,0.0
33.0,35.78,9442.0,3.0,52126.0,38.0,0.0
30.0,36.22,9432.0,3.0,51991.0,39.0,0.0
31.0,36.02,9426.0,3.0,51852.0,41.0,0.0
30.0,35.52,9420.0,3.0,51723.0,38.0,0.0
32.0,34.6,9415.0,3.0,51603.0,37.0,0.0
32.0,35.22,9408.0,3.0,51486.0,36.0,0.0
37.0,33.18,9409.0,3.0,51375.0,34.0,0.0
69.0,23.64,9418.0,3.0,50927.0,26.0,0.0
66.0,24.22,9425.0,3.0,50859.0,22.0,0.0
72.0,22.28,9433.0,3.0,50792.0,21.0,0.0
71.0,23.7,9444.0,3.0,50727.0,21.0,0.0
80.0,22.76,9441.0,3.0,50658.0,22.0,0.0
75.0,22.96,9434.0,3.0,50591.0,22.0,0.0
82.0,21.36,9433.0,3.0,50526.0,21.0,0.0
77.0,22.2,9428.0,3.0,50462.0,20.0,0.0
74.0,22.3,9428.0,3.0,50400.0,20.0,0.0
75.0,21.96,9430.0,3.0,50338.0,20.0,0.0
73.0,22.0,9432.0,3.0,50276.0,20.0,0.0
72.0,22.66,9444.0,3.0,50216.0,20.0,0.0
68.0,24.46,9457.0,3.0,50146.0,22.0,0.0
65.0,25.22,9467.0,3.0,50067.0,25.0,0.0
51.0,30.2,9471.0,3.0,49973.0,29.0,0.0
44.0,31.62,9467.0,3.0,49859.0,35.0,0.0
43.0,32.1,9463.0,3.0,49741.0,36.0,0.0
41.0,33.5,9457.0,3.0,49616.0,38.0,0.0
35.0,35.88,9448.0,3.0,49482.0,40.0,0.0
35.0,36.22,9435.0,3.0,49341.0,41.0,0.0
32.0,35.96,9424.0,3.0,49204.0,41.0,0.0
37.0,33.7,9417.0,3.0,49067.0,40.0,0.0
38.0,33.1,9417.0,3.0,48954.0,34.0,0.0
37.0,31.78,9421.0,3.0,48846.0,33.0,0.0
56.0,27.92,9428.0,3.0,48753.0,29.0,0.0
63.0,24.96,9449.0,3.0,48667.0,26.0,0.0
72.0,22.86,9453.0,3.0,48591.0,23.0,0.0
75.0,22.5,9465.0,3.0,48522.0,22.0,0.0
73.0,22.48,9468.0,3.0,48453.0,22.0,0.0
83.0,20.86,9484.0,3.0,48246.0,21.0,0.0
92.0,19.46,9471.0,3.0,47673.0,19.0,0.0
92.0,19.32,9463.0,3.0,47514.0,18.0,0.0
87.0,19.76,9458.0,3.0,47456.0,18.0,0.0
90.0,19.66,9462.0,3.0,47398.0,18.0,0.0
89.0,19.62,9464.0,3.0,47339.0,19.0,0.0
87.0,19.96,9469.0,3.0,47282.0,19.0,0.0
88.0,20.32,9476.0,3.0,47223.0,19.0,0.0
86.0,20.96,9477.0,3.0,47160.0,19.0,0.0
